Hour,G,Pc,Pd,S,Q,SOC
879,244.3727505971678,90.0,90.0,0.0,714.7588005971678,164.61304347826106
880,204.82514406340346,90.0,90.0,0.0,647.0359940634035,150.48695652173933
881,172.37318018030703,90.0,90.0,0.0,578.148180180307,136.3608695652176
882,173.51723505157872,90.0,90.0,0.0,507.9277346016237,122.23478260869587
883,159.74596380071443,90.0,90.0,0.0,451.0884633507594,108.10869565217413
884,200.04209767915597,90.0,90.0,0.0,399.006098129111,93.9826086956524
885,236.7162001837816,90.0,90.0,0.0,362.5642006337367,79.85652173913067
886,236.47522728616428,90.0,90.0,0.0,352.3867272861642,65.73043478260894
887,267.46921259566955,90.0,90.0,0.0,357.1372125956695,51.604347826087206
888,288.6291081415427,90.0,90.0,0.0,383.37310769158773,37.478260869565474
889,351.92902677142763,90.0,82.04400000000024,0.0,421.2865267714278,32.0
890,370.3603511414724,90.0,77.004,0.0,481.0533506915174,32.0
891,374.6519996175383,90.0,77.004,0.0,552.6460000674933,32.0
892,441.57599961753806,90.0,10.080000000000133,0.0,630.2960000674932,104.74347826086942
893,451.65600000000006,90.0,0.0,0.0,707.946,188.44347826086943
894,451.6560003824618,90.0,0.0,0.0,780.2959999325067,272.1434782608694
895,361.65600000000006,90.0,90.0,0.0,842.426,258.0173913043477
896,361.6560003824618,90.0,90.0,0.0,890.1059999325067,243.89130434782598
897,357.53020000000004,90.0,90.0,0.0,915.9502,229.76521739130425
898,353.68560145690867,90.0,90.0,0.0,922.3256014569087,215.63913043478252
899,349.0303396201422,90.0,90.0,0.0,909.083840070097,201.51304347826078
900,293.79807980282715,90.0,90.0,0.0,887.8445798028271,187.38695652173905
901,265.3133762677728,90.0,90.0,0.0,844.6738762677728,173.26086956521732
902,261.09390724128514,90.0,90.0,0.0,782.9306072412851,159.1347826086956
903,216.75524598768135,90.0,90.0,0.0,720.7792464376363,145.00869565217386
904,186.71596196656526,90.0,90.0,0.0,650.9034615166103,130.88260869565212
905,190.26378636829463,90.0,90.0,0.0,574.4522863682946,116.75652173913039
906,174.5768493089031,90.0,90.0,0.0,507.71834975885804,102.63043478260866
907,181.1901198222675,90.0,90.0,0.0,447.0716193723125,88.50434782608693
908,193.7767481034897,90.0,90.0,0.0,400.11174810348973,74.3782608695652
909,245.6208001992145,90.0,90.0,0.0,360.9928006491695,60.252173913043464
910,254.0893524095083,90.0,90.0,0.0,349.2783524095083,46.12608695652173
911,269.59208767047045,90.0,90.0,0.0,356.76258767047045,32.0
912,315.0508576517472,90.0,77.004,0.0,381.00385810170224,32.0
913,349.2004521221792,90.0,77.004,0.0,422.65745167222417,32.0
914,374.6520003838302,90.0,77.004,0.0,480.29600083378523,32.0
915,374.6519996175383,90.0,77.004,0.0,552.6460000674933,32.0
916,441.5759999999999,90.0,10.080000000000133,0.0,630.296,104.74347826086942
917,451.6560003824618,90.0,0.0,0.0,707.9459999325068,188.44347826086943
918,451.6559996175382,90.0,0.0,0.0,780.2960000674932,272.1434782608694
919,361.6559996175383,90.0,90.0,0.0,842.4260000674933,258.0173913043477
