Hour,G,Pc,Pd,S,Q,SOC
406,157.36595858755481,53.54655816426384,0.0,220.0,0.0,135.333764674408
407,160.63981380128627,46.809313377995295,0.0,220.0,0.0,179.33451924972357
408,169.7085897684932,52.54869019178426,0.0,220.0,0.0,228.73028803000076
409,180.75993475584352,75.4914347558435,0.0,220.0,0.0,299.69223670049365
410,211.3064046629314,0.0,0.0,220.0,85.23690466293147,299.69223670049365
411,225.64546477954406,137.36926520283504,0.0,220.0,0.0,428.81934599115857
412,212.2429186833188,198.06452554132068,0.0,220.0,47.2147927187072,615.0
413,236.95823636988393,250.0,0.0,220.0,48.597236369883944,850.0
414,234.54410724514923,0.0,0.0,220.0,392.4853072451492,850.0
415,256.8652735514063,0.0,0.0,220.0,443.8529735514063,850.0
416,249.34214907568457,0.0,0.0,220.0,522.4654490756845,850.0
417,258.13652137244117,0.0,0.0,220.0,561.2425213724412,850.0
418,251.93954804275768,0.0,0.0,220.0,595.8979484660487,850.0
419,229.27768738308555,0.0,0.0,220.0,623.7982873830856,850.0
420,229.82942079686882,0.0,0.0,220.0,602.4699212201597,850.0
421,217.10413814555784,0.0,0.0,220.0,573.2431377222669,850.0
422,198.79818013330407,0.0,0.0,220.0,531.2018197100131,850.0
423,174.7773696803473,0.0,0.0,220.0,481.43746925705625,850.0
424,149.73119711586492,0.0,0.0,220.0,425.3756971158649,850.0
425,0.0,0.0,133.22760007655285,220.0,359.4161004998439,706.7445160467173
426,0.0,0.0,174.19026973517535,220.0,305.89266973517533,519.4431507400772
427,0.0,0.0,133.88156348563626,220.0,207.8481630623453,375.4844803254145
428,0.0,0.0,141.35405186108613,220.0,140.28485186108617,223.49087617370898
429,0.0,0.0,128.79651484154937,220.0,115.58811441825844,85.0
430,163.1717635768543,45.1918635768543,0.0,220.0,0.0,127.48035176224303
431,164.0076198782652,0.0,0.0,220.0,41.706219878265244,127.48035176224303
432,190.50019608096653,0.0,0.0,220.0,19.758996080966597,127.48035176224303
433,183.07432162616453,0.0,0.0,220.0,71.7479220494555,127.48035176224303
434,196.28789304226132,106.32284556894841,0.0,220.0,3.417947473312907,227.42382659705453
435,207.74171546476208,166.32851588805312,0.0,220.0,0.0,383.77263153182446
436,211.79446262347778,245.98656220018677,0.0,220.0,0.0,615.0
437,237.543941622837,250.0,0.0,220.0,47.709742046127985,850.0
438,242.437919219744,0.0,0.0,220.0,381.125919219744,850.0
439,243.7926323668937,0.0,0.0,220.0,461.57783194360275,850.0
